cen_id,cen_name,type,bar_id
619,PEGASUS_FV,solar_fv,118
620,SANTA_ESTER_FV,solar_fv,118
621,SOL_SANTA_INES_FV,solar_fv,135
622,CURACAVI_FV,solar_fv,149
623,DADINCO_FV,solar_fv,118
624,ORION_FV,solar_fv,118
625,LA_PALMA_FV,solar_fv,118
626,LINARES_SOLAR_FV,solar_fv,148
627,LAS_CATITAS_FV,solar_fv,148
628,LOS_TORDOS_FV,solar_fv,204
629,MOYA_FV,solar_fv,112
630,VALLE_DEL_SOL_FV,solar_fv,60
631,SANTA_CAROLINA_FV,solar_fv,211
632,PASTRAN_FV,solar_fv,155
633,SOL_DE_VARAS_FV,solar_fv,21
635,MEMBRILLO_FV,solar_fv,207
636,SALERNO_FV,solar_fv,98
638,AVILES_FV,solar_fv,187
639,VICENTE_FV,solar_fv,139
640,ESFENA_FV,solar_fv,53
641,ASTILLAS_FV,solar_fv,54
642,CONDOR_PELVIN_FV,solar_fv,116
643,MESETA_DE_LOS_ANDES_FV,solar_fv,178
646,CEME1_FV,solar_fv,60
647,PUNTA_DEL_VIENTO_FV,solar_fv,77
649,LA_MURALLA_FV,solar_fv,186
650,ALCALDESA_FV,solar_fv,118
651,ICB_FV,solar_fv,136
652,ESCORIAL_VERANO_FV,solar_fv,152
653,GR_PITAO_FV,solar_fv,207
654,CURICURA_FV,solar_fv,207
655,PENCAHUE_ESTE_FV,solar_fv,144
656,ALHUE_FV,solar_fv,187
657,MUTUPIN_FV,solar_fv,168
658,TECHOS_WATTS_FV,solar_fv,116
659,SAN_JAVIER_1_FV,solar_fv,156
660,DIEGO_ALMAGRO_SUR_FV,solar_fv,26
661,RCU_FV,solar_fv,207
662,SAN_ANTONIO_FV,solar_fv,148
663,CABRERO_FV,solar_fv,112
664,CANCURA_2_FV,solar_fv,111
665,SLK_CB_NUEVE_FV,solar_fv,178
666,NIHUE_FV,solar_fv,98
667,WATTS_LONQUEN_FV,solar_fv,107
668,PRETTY_FIELD_FV,solar_fv,36
669,PANGUILEMO_FV,solar_fv,204
670,PUELCHE_FV,solar_fv,159
671,VILLA_ALEMANA_FV,solar_fv,182
672,SANTA_MARGARITA_FV,solar_fv,187
673,MACHICURA_FV,solar_fv,128
674,LOS_MOLINOS_FV,solar_fv,98
675,CENTAURO_FV,solar_fv,118
676,NAZARINO_VERANO_FV,solar_fv,116
677,GABARDO_VERANO_FV,solar_fv,165
678,EL_MONTE_FV,solar_fv,98
679,QUETENA_FV,solar_fv,82
680,MELI_FV,solar_fv,199
681,ANDES_2B_FV,solar_fv,2
682,PEQUEN_FV,solar_fv,207
683,ANAKENA_FV,solar_fv,36
684,GRANATE_FV,solar_fv,36
685,SUNHUNTER_FV,solar_fv,36
686,MANDINGA_FV,solar_fv,98
687,CACHANAS_FV,solar_fv,211
688,GOLONDRINAS_FV,solar_fv,128
689,ELENA_FV,solar_fv,22
690,GUADALUPE_FV,solar_fv,178
691,AEROPUERTO_FV,solar_fv,204
692,CASTILLA_FV,solar_fv,12
693,CASTANO_FV,solar_fv,186
694,ERINOME_FV,solar_fv,144
695,LINARES_VDN_FV,solar_fv,148
696,REXNER_FV,solar_fv,178
697,JACARANDA_FV,solar_fv,36
698,BULNES_LOS_BARONES_FV,solar_fv,118
699,LINARES_SAN_ANTONIO_FV,solar_fv,148
700,EL_CUERVO_FV,solar_fv,207
703,SANTA_LUISA_FV,solar_fv,118
704,PACHIRA_FV,solar_fv,148
707,BRAMADA_FV,solar_fv,12
708,PIDUCO_FV,solar_fv,204
709,RECOLETA_FV,solar_fv,36
710,CANTERA_FV,solar_fv,187
711,SANTA_FRANCISCA_FV,solar_fv,75
712,MAITENES_FV,solar_fv,187
713,NANCO_FV,solar_fv,147
714,QUILLEN_FV,solar_fv,147
715,DONA_VICTORIA_FV,solar_fv,147
716,FARDELA_NEGRA_FV,solar_fv,105
717,FARAMALLA_FV,solar_fv,187
718,SAN_CARLOS_FV,solar_fv,168
719,COLTAUCO_ALMENDRO_FV,solar_fv,154
720,TAMARAMA_FV,solar_fv,54
721,HUAQUELON_FV,solar_fv,36
722,DON_ENRIQUE_FV,solar_fv,36
723,GABRIELA_FV,solar_fv,75
724,EL_RACO_FV,solar_fv,113
725,GUARANA_FV,solar_fv,187
726,TREBO_FV,solar_fv,98
727,FALCON_FV,solar_fv,98
728,SALAMANCA_FV,solar_fv,36
729,GAVIOTIN_FV,solar_fv,75
730,LAS_BANDURRIAS_FV,solar_fv,144
731,MARAMBIO_FV,solar_fv,98
732,FULGOR_FV,solar_fv,113
733,SAN_ANTONIO_MALVILLA_FV,solar_fv,98
734,FOSTER_FV,solar_fv,155
735,CARACOLES_FV,solar_fv,148
736,PLAYERO_3_FV,solar_fv,152
737,LOICA_FV,solar_fv,207
738,COLCHAGUA_FV,solar_fv,187
739,SGT_CHOLGUAN_FV,solar_fv,112
740,SGT_TUCAPEL_FV,solar_fv,112
741,DON_GERARDO_FV,solar_fv,159
742,LGS_FV,solar_fv,113
743,LOS_TOLDOS_FV,solar_fv,205
744,FINIS_TERRAE_E2_FV,solar_fv,22
770,TORINO_FV,solar_fv,207
923,GUINDO_SANTO_FV,solar_fv,112
924,PEUMO_FV,solar_fv,112
925,RAULI_FV,solar_fv,144
926,CIPRES_FV,solar_fv,112
1040,NORTH_WEST_FV,solar_fv,32
1084,PENON_FV,solar_fv,75
1192,LOMA_LOS_COLORADOS_1,biomasa,180
1193,LOMA_LOS_COLORADOS_2,biomasa,180
1194,SANTA_MARTA,biomasa,194
1195,ARAUCO,biomasa,141
1196,CELCO_BL1,biomasa,131
1197,CHOLGUAN_BL1,biomasa,120
1198,CMPC_LAJA_BL1,biomasa,114
1199,CMPC_LAJA_BL2,biomasa,114
1200,CMPC_LAJA_BL3,biomasa,114
1203,CMPC_PACIFICO_BL1,biomasa,114
1204,CMPC_PACIFICO_BL2,biomasa,114
1205,CMPC_PACIFICO_BL3,biomasa,114
1206,ENERGIA_PACIFICO,biomasa,199
1207,ESCUADRON,biomasa,140
1208,LAJA-EVE_1,biomasa,112
1209,LAJA-EVE_2,biomasa,112
1210,LAUTARO_1_BL1,biomasa,147
1211,LAUTARO_1_BL2,biomasa,147
1212,LAUTARO_2_BL1,biomasa,147
1213,LAUTARO_2_BL2,biomasa,147
1214,LICANTEN_BL1,biomasa,144
1215,LICANTEN_BL2,biomasa,144
1216,MAPA,biomasa,146
1217,MASISA,biomasa,112
1221,SANTA_FE_BL1,biomasa,114
1222,SANTA_FE_BL2,biomasa,114
1223,SANTA_FE_BL3,biomasa,114
1224,VALDIVIA_BL1_PINO,biomasa,124
1225,VALDIVIA_BL1_EUCA,biomasa,124
1226,VALDIVIA_BL2_PINO,biomasa,124
1227,VALDIVIA_BL2_EUCA,biomasa,124
1228,VALDIVIA_BL3_PINO,biomasa,124
1229,VALDIVIA_BL3_EUCA,biomasa,124
1230,VINALES_BL1,biomasa,131
1231,VINALES_BL2,biomasa,131
1232,ANDINA,carbon,14
1233,ANGAMOS_1,carbon,4
1234,ANGAMOS_2,carbon,4
1235,CAMPICHE,carbon,218
1236,COCHRANE_1,carbon,17
1237,COCHRANE_2,carbon,17
1238,GUACOLDA_1,carbon,42
1239,GUACOLDA_2,carbon,42
1240,GUACOLDA_3,carbon,42
1241,GUACOLDA_4,carbon,42
1242,GUACOLDA_5,carbon,42
1243,HORNITOS,carbon,14
1244,IE_MEJILLONES,carbon,50
1245,MEJILLONES_1,carbon,14
1246,MEJILLONES_2,carbon,14
1247,NUEVA_TOCOPILLA_1,carbon,62
1248,NUEVA_TOCOPILLA_2,carbon,62
1249,NUEVA_VENTANAS,carbon,218
1250,SANTA_MARIA,carbon,193
1251,VENTANAS_2,carbon,217
1379,ENAP_ACONCAGUA,biomasa,212
1573,AGUAS_BLANCAS,diesel,70
1574,ANDES_U1_DIE,diesel,25
1575,ANDES_U2_DIE,diesel,25
1576,ANDES_U3_DIE,diesel,25
1577,ANDES_U4_DIE,diesel,25
1578,ANDES_U1_FO6,diesel,25
1579,ANDES_U2_FO6,diesel,25
1580,ANDES_U3_FO6,diesel,25
1581,ANDES_U4_FO6,diesel,25
1582,ANTILHUE_U1,diesel,216
1583,ANTILHUE_U2,diesel,216
1584,ARICA_GM,otros_termico,27
1585,ARICA_M1,otros_termico,27
1586,ARICA_M2,otros_termico,27
1597,CALLECALLE,diesel,216
1598,CANDELARIA_1_DIE,diesel,109
1599,CANDELARIA_2_DIE,diesel,109
1600,CARDONES,diesel,13
1601,CELCO_BL2,biomasa,131
1602,CEMENTOS_BIOBIO_DIE,diesel,207
1603,CEMENTOS_BIOBIO_FO6,diesel,207
1604,CENIZAS,diesel,12
1605,CHAGUAL,diesel,53
1606,CHILOE,diesel,122
1607,CHOLGUAN_BL2,biomasa,120
1608,CHUYACA,diesel,184
1609,COLIHUES_U1_DIE,diesel,197
1610,COLIHUES_U2_DIE,diesel,197
1611,COLIHUES_U1_HFO,diesel,197
1612,COLIHUES_U2_HFO,diesel,197
1613,COLMITO_DIE,diesel,212
1614,COMBARBALA,otros_termico,36
1615,CONCON,diesel,212
1616,CONSTITUCION-EGEN,diesel,131
1617,CORONEL_DIE,diesel,132
1621,DIEGO_DE_ALMAGRO,diesel,25
1622,EL_PENON,diesel,36
1623,EL_SALVADOR,diesel,25
1624,EL_TOTORAL,diesel,104
1625,EMELDA_U1,diesel,25
1626,EMELDA_U2,diesel,25
1627,ERSA_BIOBIO,diesel,142
1628,ESPERANZA_DS1,diesel,197
1629,ESPERANZA_DS2,diesel,197
1630,ESPERANZA_TG1,diesel,197
1631,ESPINOS_BL1,diesel,53
1632,ESPINOS_BL2,diesel,53
1633,HORCONES_DIE,diesel,141
1634,HUASCO-TG_U1_DIE,diesel,43
1635,HUASCO-TG_U1_IFO,diesel,43
1636,HUASCO-TG_U2_DIE,diesel,43
1637,HUASCO-TG_U2_IFO,diesel,43
1638,HUASCO-TG_U3_DIE,diesel,43
1639,HUASCO-TG_U3_IFO,diesel,43
1640,INACAL,diesel,49
1646,LA_PORTADA,diesel,38
1647,LAS_VEGAS,diesel,152
1648,LINARES,diesel,148
1649,LLANOS_BLANCOS,diesel,76
1650,LOS_GUINDOS,diesel,114
1651,LOS_GUINDOS_2,diesel,114
1652,LOS_PINOS,diesel,114
1653,LOS_VIENTOS,diesel,152
1654,LOS_VIENTOS-CNAVIA,diesel,153
1655,MAITENCILLO,diesel,55
1656,MANTOS_BLANCOS,otros_termico,56
1657,MAULE,diesel,131
1662,NEHUENCO_9B_DIE,diesel,191
1663,NEWEN_DIE,diesel,203
1664,NEWEN_PRO,diesel,203
1665,NUEVA_ALDEA_2,biomasa,192
1668,OLIVOS_BL1,diesel,53
1669,OLIVOS_BL2,diesel,53
1670,PAJONALES,otros_termico,32
1671,PLACILLA,diesel,104
1672,PUNTA_COLORADA_DIE,diesel,77
1673,PUNTA_COLORADA_IFO,diesel,77
1674,QUINTAY,diesel,104
1675,QUINTERO_1A_DIE,diesel,183
1676,QUINTERO_1B_DIE,diesel,183
1677,RENCA_U1,diesel,188
1678,RENCA_U2,diesel,188
1679,SAN_GREGORIO,diesel,168
1686,SAN_JAVIER_1,diesel,131
1687,SAN_JAVIER_2,diesel,131
1688,SAN_LORENZO_U1,diesel,26
1689,SAN_LORENZO_U2,diesel,26
1690,SAN_LORENZO_U3,diesel,26
1691,SANTA_FE_BL4,biomasa,114
1692,SANTA_LIDIA,diesel,114
1693,TALTAL_1_DIE,diesel,74
1694,TALTAL_2_DIE,diesel,74
1695,TARAPACA-TG_DIE,otros_termico,87
1696,TENO,diesel,207
1697,TENO_GAS_GLP,glp,207
1698,TERMOPACIFICO,diesel,13
1700,TOCOPILLA-TG1,diesel,89
1701,TOCOPILLA-TG2,diesel,89
1703,TRAPEN,diesel,158
1704,TRINCAO,diesel,122
1705,UJINA_U1_HFO,otros_termico,18
1706,UJINA_U1_DIE,diesel,18
1707,UJINA_U2_HFO,diesel,18
1708,UJINA_U2_DIE,diesel,18
1709,UJINA_U3_HFO,diesel,18
1710,UJINA_U3_DIE,diesel,18
1711,UJINA_U4_HFO,diesel,18
1712,UJINA_U4_DIE,diesel,18
1713,UJINA_U5_HFO,diesel,18
1714,UJINA_U6_HFO,diesel,18
1715,VALDIVIA_BL4_EUCA,biomasa,124
1716,VALDIVIA_BL4_PINO,biomasa,124
1717,YUNGAY_U1_DIE,diesel,113
1718,YUNGAY_U2_DIE,diesel,113
1719,YUNGAY_U3_DIE,diesel,113
1720,YUNGAY_U4_DIE,diesel,113
1721,PAS_MEJILLONES,otros_termico,58
180,LOS_PORTONES,otros,184
221,SAN_JOSE,otros,113
222,PIEDRAS_NEGRAS,otros,211
223,MORAGA,otros,113
224,SAN_LUIS,otros,113
225,LOS_PORTONES_AMP2,otros,184
275,RENAICO_2_EO,otros,206
276,CKHURI_EO,otros,19
285,ATACAMA_EO,otros,55
288,CALAMA_AMP_EO,otros,82
289,CAMPO_LINDO_E1_EO,otros,114
290,LEBU_NORTE_EO,otros,141
291,LA_CABANA_1_EO,otros,159
292,PARQUE_TCHAMMA_EO,otros,22
293,PUNTA_TALCA_EO,otros,85
294,SAN_MATIAS_EO,otros,113
295,LA_CABANA_2_EO,otros,159
296,CERRO_DOMINADOR_CS,otros,22
438,UTFSM_VALPARAISO_VALDES_FV,otros,157
444,PUNTA_BAJA_SOLAR_1_FV,otros,54
450,CRUZ_SOLAR_1_FV,otros,152
499,LAS_MERCEDES_1_FV,otros,199
500,EL_LITRE_2_FV,otros,139
544,FLORENCIA_FV,otros,53
551,LOS_MAGNOLIOS_FV,otros,105
557,FINIS_TERRAE_2_FV,otros,22
582,ANDES_2A_E2_FV,otros,2
612,HELIOS_FV,otros,152
634,ROMERIA_FV,otros,207
637,TENO_FV,otros,207
644,SOL_DEL_LOA_ETAPA_1_FV,otros,48
645,SOL_DEL_LOA_ETAPA_2_FV,otros,48
648,SOL_DE_VALLENAR_FASE_2_FV,otros,55
701,GUANCHOI_FV,otros,21
702,GR_PEUMO_FV,otros,154
705,SANTA_CRUZ_FV,otros,199
706,LAS_TORTOLAS_DEL_VERANO_FV,otros,178
745,SANTA_JULIA_ANDINA_FV,otros,113
746,MITCHI_FV,otros,12
747,CONDOR_FV,otros,187
748,NEWENTUN_FV,otros,187
749,NANCAGUA_FV,otros,211
750,CHIMBARONGO_NIEBLA_FV,otros,211
751,PALERMO_FV,otros,187
752,AVEL_FV,otros,113
753,MANAO_FV,otros,152
754,LA_COLONIA_FV,otros,165
755,ALGARROBO_V_FV,otros,207
756,LUCUMO_FV,otros,148
757,LINARES_FV,otros,148
758,RANGUIL_NORTE_FV,otros,144
759,TAMARICO_FV,otros,55
760,LOS_TAURETES_FV,otros,139
761,PARQUE_VALPARAISO_FV,otros,152
762,ITIHUE_FV,otros,168
763,TARANTO_FV,otros,105
764,EL_SHARON_FV,otros,187
765,SAN_EMILIO_1_FV,otros,144
766,SANTA_ELIZABETH_FV,otros,199
767,PICHUNCHE_FV,otros,199
768,EA_DF_SAN_ISIDRO_FV,otros,199
769,EL_HUASO_FV,otros,105
771,RINCONADA_ALCONES_FV,otros,187
772,CANTILLANA_FV,otros,165
773,MILAN_A_FV,otros,207
774,BERGAMO_FV,otros,207
775,MARANON_FV,otros,54
776,RATULEMUS_FV,otros,168
777,GUANACO_AMP_FV,otros,91
778,CAUQUENES_FV,otros,168
779,ORILLA_DEL_MAULE_FV,otros,204
780,CONDOR_CHEPICA_FV,otros,187
781,LIQUIDAMBAR_FV,otros,178
782,RIMINI_SOLAR_FV,otros,98
783,LA_PENA_FV,otros,152
784,JAVIERA_CARRERA_FV,otros,108
785,TIERRA_FV,otros,12
786,IDAHUE_DEL_VERANO_FV,otros,154
787,EL_PALQUI_FV,otros,36
788,EL_OLIVAR_FV,otros,113
789,LOCKMA_FV,otros,38
790,SANTA_EMILIA_FV,otros,199
791,CONDOR_CHEPICA_ETAPA_2_FV,otros,187
792,LAS_SALINAS_FV,otros,22
793,PELLIN_FV,otros,112
794,SAN_FRANCISCO_PARRAL_FV,otros,168
795,DUQUECO_FV,otros,159
796,PLOMO_DEL_VERANO_FV,otros,194
797,LAS_PALMAS_DEL_VERANO_FV,otros,98
798,LA_BRUJULA_FV,otros,187
799,LOS_JOTES_FV,otros,53
800,ANGOL_1_FV,otros,113
801,EL_RUN_RUN_FV,otros,211
802,SANTA_EUGENIA_FV,otros,113
803,BLU_FV,otros,118
804,DINAMO_FV,otros,98
805,CONDOR_LO_CHACON_2_FV,otros,187
806,SAN_ALBERTO_FV,otros,118
807,SAN_MARCOS_FV,otros,20
808,CABILDO_FV,otros,53
809,ANUNUCA_DEL_VERANO_FV,otros,178
810,LOMA_TENDIDA_DEL_VERANO_FV,otros,139
811,LOS_SAUCES_2_FV,otros,113
812,PUANGUE_FV,otros,98
813,LOS_SAUCES_1_FV,otros,113
814,LLUTA_SOLAR_FV,otros,20
815,RENAICO_3_FV,otros,207
816,VACCARO_FV,otros,204
817,EL_CHERCAN_FV,otros,207
818,EL_NANDU_FV,otros,12
819,IMPERIAL_FV,otros,205
820,LA_PERLA_DEL_NORTE_FV,otros,49
821,EL_RANCHILLO_FV,otros,186
822,SAN_JOSE_FV,otros,118
823,LITORAL_FV,otros,105
824,PALTO_SUNLIGHT_FV,otros,152
825,AROMO_VERANO_FV,otros,186
826,LOS_CANONES_SUNLIGHT_FV,otros,152
827,LA_VICTORIA_FV,otros,118
828,PSF_PAINE_FV,otros,165
829,ITAHUE_3_FV,otros,144
830,PATRICIA_VERANO_FV,otros,165
831,EL_TIUQUE_FV,otros,156
832,ROSARIO_FV,otros,199
833,PENAFLOR_FV,otros,91
834,ARICA_FV,otros,6
835,SIETE_COLORES_FV,otros,36
836,DON_RENATO_FV,otros,53
837,ESTANCILLA_FV,otros,54
838,LA_PAZ_FV,otros,199
839,EL_PERAL_FV,otros,165
840,PATAGUILLA_FV,otros,116
841,EL_CARDENAL_FV,otros,154
842,TACNA_FV,otros,6
843,SAN_YOLANDO_FV,otros,148
844,RUCAPAINE_FV,otros,165
845,ALDEBARAN_FV,otros,211
846,SAN_EUGENIO_FV,otros,135
847,AVELLANO_FV,otros,135
848,CODORNIZ_FV,otros,207
849,QUEBRADA_DEL_SOL_FV,otros,204
850,RARI_FV,otros,148
851,LAS_CHILCAS_FV,otros,6
852,LAS_GAVIOTAS_FV,otros,75
853,AMANECER_FV,otros,22
854,SAN_FRANCISCO_5_FV,otros,152
855,EL_CARPINTERO_FV,otros,131
856,CALDERA_FV,otros,13
857,EL_MIRLO_FV,otros,208
858,LOS_CISNES_FV,otros,154
859,LAS_PENITAS_FV,otros,152
860,EL_CAIQUEN_FV,otros,148
861,CALICHE_FV,otros,57
862,EL_HUAPE_FV,otros,204
863,MALLOCO_FV,otros,91
864,CERESUELA_FV,otros,71
865,CKILIR_FV,otros,38
866,BARRANCON_FV,otros,91
867,PUEBLO_SECO_FV,otros,110
868,TRIGAL_FV,otros,110
869,INGENIO_FV,otros,53
870,ENCINA_3_FV,otros,207
871,PANGUI_FV,otros,3
872,QUEMADOS_FV,otros,186
873,LA_GAMBOINA_FV,otros,186
874,ALSOL_FV,otros,139
875,SANTA_TERESITA_FV,otros,106
876,CHAMPA_FV,otros,165
877,EL_CONQUISTADOR_FV,otros,118
878,LOS_HUERTOS_FV,otros,139
879,SAMO_BAJO_FV,otros,36
880,JARDIN_SOLAR_PETORCA_FV,otros,53
881,MAIMALICAN_FV,otros,53
882,LO_MIGUEL_FV,otros,208
883,BELEN_FV,otros,199
884,EL_HALCON_FV,otros,12
885,EL_RAYADOR_FV,otros,75
886,DOLORES_FV,otros,87
887,CERES_FV,otros,98
888,AYLA_FV,otros,199
889,CONCORDE_FV,otros,25
890,LAS_TAGUAS_FV,otros,75
891,LA_SIERRA_2_FV,otros,22
892,EL_MANZANO_FV,otros,178
893,DONA_CARMEN_RM_FV,otros,116
894,CALDERAZA_FV,otros,12
895,LLANCAY_FV,otros,187
896,LA_SIERRA_FV,otros,22
897,NAN_FV,otros,186
898,PARANAL_FV,otros,41
899,ARMAZONES_FV,otros,41
900,VILLA_MOSCOSO_FV,otros,157
901,COINCO_FV,otros,186
902,VIOLETA_FV,otros,91
903,BANDURRIAS_FV,otros,187
904,ERMITA_VERANO_FV,otros,116
905,SIETE_COLORES_AMP_FV,otros,36
906,PVP_LA_ROSA_FV,otros,154
907,ALHUE_SUNLIGHT_FV,otros,187
908,PARQUE_DEL_SOL_FV,otros,91
909,LO_CHACON_FV,otros,187
910,KALI_FV,otros,148
911,JOTABECHE_FV,otros,12
912,SANTA_MARTA_FV,otros,116
913,SAN_RAFAEL_2_FV,otros,204
914,LAJA_FV,otros,112
915,SAND_SOLAR_FV,otros,98
916,YAHUTELA_FV,otros,105
917,PICHON_FV,otros,168
918,TUTUVEN_FV,otros,168
919,PMG_CAUQUENES_FV,otros,168
920,SAN_BERNARDO_FV,otros,118
921,VILLA_LONGAVI_FV,otros,148
922,QUILMO_FV,otros,118
927,TOCOPILLA_FV,otros,57
928,BUENAVENTURA_FV,otros,48
929,TARUCA_FV,otros,6
930,DON_RODRIGO_FV,otros,204
931,PUNTA_DEL_COBRE_FV,otros,12
932,SANTA_EULALIA_FV,otros,118
933,ALBOR_FV,otros,159
934,DON_MARTIN_FV,otros,159
935,RDCL_SAN_FV,otros,181
936,RENGO_FV,otros,186
937,DON_PEDRO_FV,otros,187
938,CHICUREO_FV,otros,136
939,VILLA_2_FV,otros,187
940,SANTA_BLANCA_ISLA_MAIPO_FV,otros,165
941,OLIVIER_FV,otros,75
942,PENCAHUE_FV,otros,204
943,RIO_PEUCO_FV,otros,199
944,ALHUE_A3_FV,otros,187
945,TIJERAL_FV,otros,53
946,CHILOE_FV,otros,207
947,PARQUE_SAN_ISIDRO_FV,otros,186
948,PARRONAL_2_FV,otros,147
949,RAMIREZ_VERANO_FV,otros,36
950,AGUAS_CLARAS_FV,otros,125
951,SALAMANCA_SOLAR_FV,otros,204
952,ROQUE_FV,otros,194
953,VENEZIA_FV,otros,207
954,CHEQUEN_FV,otros,180
955,COLIBRI_FV,otros,118
956,LEN_FV,otros,207
957,SOFIA_FV,otros,75
958,LAS_LOICAS_FV,otros,12
959,FAISAN_FV,otros,118
960,CAITI_FV,otros,108
961,SAN_SERAPIO_FV,otros,204
962,COLLANCO_FV,otros,131
963,DRUX_2_FV,otros,207
964,ARENISCA_FV,otros,71
965,PARQUE_SANTA_LUISA_FV,otros,112
966,PAIHUEN_FV,otros,36
967,ARREBOL_FV,otros,48
968,INDEPENDENCIA_2_FV,otros,180
969,BELLOTO_B_FV,otros,207
970,CHACABUCO_ELMANZANO_FV,otros,178
971,OLIVIA_FV,otros,75
972,HEFESTO_FV,otros,169
973,COYUNCHE_FV,otros,112
974,CONDOR_PETORCA_FV,otros,160
975,QUEBRADA_DE_TALCA_FV,otros,75
976,ANGAMOS_FV,otros,4
977,PVP_LA_ROSA_AMP_FV,otros,154
978,CAUQUENES_PILEN_BIS_FV,otros,168
979,HURTADO_FV,otros,112
980,ALTO_BELLAVISTA_SUN_FV,otros,186
981,MACAO_FV,otros,165
982,SC_FLOR_DEL_LLANO_FV,otros,156
983,SANTA_LUCIA_FV,otros,36
984,CORSO_FV,otros,160
985,TARA_FV,otros,116
986,SAN_EDUARDO_FV,otros,118
987,YUNGAY_2_TRILALEO_FV,otros,112
988,LINCURA_FV,otros,183
989,ORQUIDEA_FV,otros,36
990,MAKOHE_FV,otros,116
991,ENAMI_FV,otros,152
992,LA_HUERTA_FV,otros,204
993,ARTEMISA_FV,otros,199
994,LA_ISLITA_FV,otros,165
995,EL_LORO_CHOROY_FV,otros,144
996,LA_QUINTA_SOL_SUR_FV,otros,112
997,NUMPAY_FV,otros,204
998,DONA_BERTA_FV,otros,212
999,MACARENA_FV,otros,71
1000,PVP_MAYOS_FV,otros,154
1001,LA_PERLA_FV,otros,112
1002,ALCAZAR_FV,otros,112
1003,HUMBERTITO_FV,otros,112
1004,CE_CANTERAS_FV,otros,112
1005,EL_PARRA_SOLAR_FV,otros,186
1006,MANO_FV,otros,36
1007,MOMO_FV,otros,36
1008,LOS_NOGALES_FV,otros,36
1009,PVP_SANTA_REBECA_FV,otros,116
1010,SG_INES_MONTANA_FV,otros,125
1011,SANTA_BARBARA_FV,otros,168
1012,CALEU_FV,otros,152
1013,CAIMANES_FV,otros,53
1014,CLEMENTINA_SOLAR_FV,otros,178
1015,PARQUE_QUILLECO_FV,otros,112
1016,PUEBLO_HUNDIDO_FV,otros,199
1017,SANTA_INES_SUNRAY_FV,otros,154
1018,DONA_IGNA_FV,otros,98
1019,POMUYETO_SOLAR_FV,otros,168
1020,PLAZA_SUNLIGHT_FV,otros,36
1021,CHACAICO_FV,otros,112
