cen_id,cen_name,type,bar_id
1022,SGT_CATAPILCO_FV,otros,53
1023,CONDOR_MINILLAS_2_FV,otros,178
1024,QUILAPILAN_FV,otros,154
1025,PARQUE_MARGARITA_FV,otros,186
1026,DON_CHACHO_FV,otros,186
1027,RIO_MAULE_FV,otros,156
1028,LAS_HORTENCIAS_FV,otros,178
1029,LUN_FV,otros,207
1030,FOTOVOLTAICA_ESMERALDA_FV,otros,168
1031,FENIX_FV,otros,125
1032,MICHILLA_FV,otros,22
1033,GARZAS_FV,otros,154
1034,SOLFERINO_SOLAR_FV,otros,186
1035,PERSEFONE_SOLAR_FV,otros,36
1036,MONTENEGRO_SOLAR_FV,otros,152
1037,COTORRA_FV,otros,168
1038,PICHIDANGUI_FV,otros,36
1039,TRES_AGUAS,otros,168
1041,ANDES_4_FV,otros,2
1042,LARQUI_SOLAR_FV,otros,118
1043,PESARO_FV,otros,105
1044,LIRIOS_FV,otros,186
1045,PVP_UNIHUE_FV,otros,144
1046,LINARES_2_FV,otros,148
1047,PELUMPEN_FV,otros,152
1048,PARQUE_ROMA_FV,otros,211
1049,PVP_CHINCHORRO_FV,otros,6
1050,EL_LORETO_FV,otros,186
1051,RENAICO_1_FV,otros,159
1052,ANTONIA_PENON_FV,otros,75
1053,TOLEDO_2_FV,otros,12
1054,SANTA_MARTITA_FV,otros,207
1055,ZORZAL_FV,otros,159
1056,PATAGUA_8_FV,otros,98
1057,LIRIOS_DE_CHUMAQUITO_FV,otros,186
1058,ALBATROS_FV,otros,207
1059,VINEDOS_FV,otros,188
1060,SAN_VICENTE_TT_P1_FV,otros,154
1061,CHILLAN_VICENTE_MENDEZ_FV,otros,118
1062,SAN_PEDRO_D_FV,otros,98
1063,CHILLAN_SAN_CARLOS_2_FV,otros,118
1064,TURQUIA_FV,otros,112
1065,BULNES_FV,otros,118
1066,MIRACEA_FV,otros,168
1067,COIHUE_FV,otros,168
1068,TEPU_FV,otros,168
1069,EL_TURPIAL_FV,otros,12
1070,LIEBRE_DEL_VERANO_FV,otros,98
1071,SAGRADA_FAMILIA_FORTUNA_15_FV,otros,144
1072,VIOLETA_LAUTARO_FV,otros,159
1073,EL_MONTE_AMP_FV,otros,116
1074,CHILLAN_HUAMBALI_HIPER_FV,otros,118
1075,FRANGEL_FV,otros,168
1076,CHILLAN_CONFLUENCIA_3_FV,otros,118
1077,LA_QUINTRALA_FV,otros,165
1078,TARWI_FV,otros,207
1079,EA_SF_PICHILEMU_FV,otros,187
1080,AMANCAY_FV,otros,207
1081,VERONA_FV,otros,207
1082,QUEBRADA_DEL_SOL_SING_FV,otros,38
1083,MALLOA_SUNLIGHT_FV,otros,154
1085,EMILIA_FV,otros,36
1086,DON_OSCAR_FV,otros,75
1087,LUCAS_FV,otros,75
1088,SOL_DE_VALLENAR_FV,otros,13
1089,CABIMAS_FV,otros,204
1090,SAN_FRANCISCO_PLANTAS_FV,otros,13
1091,ESMERALDA_6_FV,otros,112
1092,R_INE_A_FV,otros,154
1093,VICHUQUEN_SANTA_ELENA_FV,otros,207
1094,EA_MAITEN_FV,otros,204
1095,EA_SF_GRANEROS_FV,otros,169
1096,QUILVO_FV,otros,207
1097,CHUNGUNGO_FV,otros,38
1098,FUNDO_SAN_ISIDRO_FV,otros,75
1099,DON_SIMON_FV,otros,186
1100,LOROS_TRICAHUES_FV,otros,186
1101,BECACINA_FV,otros,54
1102,MULCHEN_SANTA_BARBARA_FV,otros,159
1103,EL_PELICANO_CERRILLOS_FV,otros,12
1104,FONTANA_VERANO_FV,otros,208
1105,JILGUERO_FV,otros,207
1106,MARTIN_PESCADOR_FV,otros,187
1107,CHILCA_FV,otros,159
1108,CANELILLO_LONCOCHE_FV,otros,159
1109,CHAPIN_FV,otros,159
1110,CONTY_FV,otros,186
1111,CONCON_FV,otros,212
1112,INTERLOCUTOR_FV,otros,154
1113,ELVIRA_7_FV,otros,118
1114,ELVIRA_7B_FV,otros,118
1115,TALAGANTE_2_FV,otros,91
1116,SAN_RAMON_FV,otros,165
1117,ANDROMEDA_FV,otros,71
1118,FAROL_FV,otros,38
1119,DON_MATIAS_FV,otros,211
1120,HIJUELA_FV,otros,144
1121,SAN_ANTONIO_SUNLIGHT_FV,otros,98
1122,SIRIMAVO_FV,otros,36
1123,LOTHAR_FV,otros,152
1124,PARQUE_ESTELAR_1_FV,otros,159
1125,SOY_SOLAR_FV,otros,75
1126,MONTE_VERANO_FV,otros,98
1127,TALAGANTE_1_FV,otros,91
1128,MIRADOR_LEON_FV,otros,157
1129,EL_MANZANO_2_FV,otros,152
1130,MAUCO_2_FV,otros,178
1131,SANTA_PAMELA_FV,otros,135
1132,MARIA_DOLORES_FV,otros,159
1133,TENO_3_FV,otros,207
1134,LA_VENDIMIA_FV,otros,168
1135,LOS_PLUMEROS_FV,otros,207
1136,TILTIL_FV,otros,139
1137,EL_MANZANO_HUECHUN_FV,otros,139
1138,QUILMO_BULNES_FV,otros,118
1139,ROSA_DE_SHARON_FV,otros,125
1140,WARAIRA_FV,otros,187
1141,BARCELONA_FV,otros,207
1142,MAULE_FV,otros,144
1143,DONA_RUBENA_FV,otros,152
1144,ALPHA_FV,otros,98
1145,BALLOTA_FV,otros,148
1146,CONDOR_LIGUA_2_FV,otros,53
1147,VELASCO_FV,otros,118
1148,SAN_ANTONIO_1_FV,otros,118
1149,CANQUEN_FV,otros,118
1150,CHANAR_VERANO_FV,otros,82
1151,TOPACIO_FV,otros,112
1152,PEQUEN_CHOLGUAN_FV,otros,112
1153,CATO_FV,otros,118
1154,DONA_REGINA_FV,otros,135
1155,TES_SOLAR_FV,otros,118
1156,ESPEJO_FV,otros,188
1157,VALLE_ALEGRE_FV,otros,30
1158,ALAMEDA_FV,otros,186
1159,PIRINCHO_FV,otros,165
1160,GABARDO_AMP_FV,otros,165
1161,EL_CANELO_3_FV,otros,204
1162,MARGARITA_SOLAR_FV,otros,165
1163,MORA_FV,otros,108
1164,POROTA_FV,otros,212
1165,GENOVA_FV,otros,112
1166,SIERRA_SOLEADA_FV,otros,25
1167,LINCE_FV,otros,38
1168,CAUCE_FV,otros,3
1169,ATACALCO_1_FV,otros,118
1170,EL_TRIUNFO_FV,otros,178
1171,LAS_TABLAS_FV,otros,42
1172,DIEGO_DE_ALMAGRO_2_FV,otros,25
1173,TABOLANGO_FV,otros,212
1174,EL_CARAMELO_FV,otros,186
1175,MILLAHUE_FV,otros,204
1176,LIRIO_SOLAR_FV,otros,105
1177,CHAGUAL_FV,otros,105
1178,MIRADOR_FV,otros,13
1179,TRAVESIA_FV,otros,13
1180,YELLOWSTONE_1_FV,otros,187
1181,CKONTOR_FV,otros,45
1182,ITAHUE_FV,otros,144
1183,DONA_ANTONIA_FV,otros,36
1184,ZATURNO_FV,otros,38
1185,PICUNCHE_FV,otros,93
1186,LIMA_FV,otros,186
1187,TORTOLA_QUINTERO_FV,otros,183
1188,ANDES_2B_AMP_FV,otros,2
1189,LIBERTAD_1_FV,otros,55
1190,LIBERTAD_2_FV,otros,55
1191,YELLOWSTONE_2_FV,otros,187
1201,CMPC_LAJA_BL4,otros,114
1202,CMPC_LAJA_BL5,otros,114
1218,NUEVA_ALDEA_BL1,otros,192
1219,NUEVA_ALDEA_BL3,otros,192
1220,NUEVA_ALDEA_BL2,otros,192
1252,ATA-TG1A_GN_A,otros,7
1253,ATA-TG1A+0.5TV1C_GN_A,otros,7
1254,ATA-TG1A+TG1B+TV1C_GN_A,otros,7
1255,ATA-TG1B_GN_A,otros,7
1256,ATA-TG1B+0.5TV1C_GN_A,otros,7
1257,ATA-TG2A_GN_A,otros,7
1258,ATA-TG2A+0.5TV2C_GN_A,otros,7
1259,ATA-TG2A+TG2B+TV2C_GN_A,otros,7
1260,ATA-TG2B_GN_A,otros,7
1261,ATA-TG2B+0.5TV2C_GN_A,otros,7
1262,CANDELARIA_1_GN_A,otros,109
1263,CANDELARIA_2_GN_A,otros,109
1264,CORONEL_GN_A,otros,132
1265,MEJILLONES_3-TG_GN_A,otros,50
1266,MEJILLONES_3-TG+TV_GN_A,otros,50
1267,NEHUENCO_1-FA_GN_A,otros,191
1268,NEHUENCO_1-TG_GN_A,otros,191
1269,NEHUENCO_1-TG+TV_GN_A,otros,191
1270,NEHUENCO_2-TG_GN_A,otros,191
1271,NEHUENCO_2-TG+TV_GN_A,otros,191
1272,NEHUENCO_9B_GN_A,otros,191
1273,NEWEN_GN_A,otros,203
1274,COLMITO_GN_A,otros,212
1275,CMPC_CORDILLERA_GN_A,otros,166
1276,NUEVA_RENCA-FA_GN_A,otros,188
1277,NUEVA_RENCA-TG+TV_GN_A,otros,188
1278,NUEVA_RENCA-TG+TV_GN_B,otros,188
1279,LOS_VIENTOS_GN_A,otros,152
1280,QUINTERO_1A_GN_A,otros,183
1281,QUINTERO_1B_GN_A,otros,183
1282,SAN_ISIDRO_2-TG_GN_A,otros,191
1283,SAN_ISIDRO_2-TG+TV_GN_A,otros,191
1284,SAN_ISIDRO_2-TG+TV-FSTVU_GN_A,otros,191
1285,SAN_ISIDRO-FA_GN_A,otros,191
1286,SAN_ISIDRO-TG_GN_A,otros,191
1287,SAN_ISIDRO-TG+TV_GN_A,otros,191
1288,SAN_ISIDRO-TG+TV-FSTVD_GN_A,otros,191
1289,TALTAL_1_GN_A,otros,74
1290,TALTAL_2_GN_A,otros,74
1291,TOCOPILLA_U16-TG_GN_A,otros,90
1292,TOCOPILLA_U16-TG+TV_GN_A,otros,90
1293,TOCOPILLA-TG3_GN_A,otros,89
1294,YUNGAY_U1_GN_A,otros,113
1295,YUNGAY_U2_GN_A,otros,113
1296,YUNGAY_U3_GN_A,otros,113
1297,ATA-TG1A_GNL_A,otros,7
1298,ATA-TG1A_GNL_B,otros,7
1299,ATA-TG1A_GNL_C,otros,7
1300,ATA-TG1A_GNL_D,otros,7
1301,ATA-TG1A_GNL_E,otros,7
1302,ATA-TG1A_GNL_INF,otros,7
1303,ATA-TG1A+0.5TV1C_GNL_A,otros,7
1304,ATA-TG1A+0.5TV1C_GNL_B,otros,7
1305,ATA-TG1A+0.5TV1C_GNL_C,otros,7
1306,ATA-TG1A+0.5TV1C_GNL_D,otros,7
1307,ATA-TG1A+0.5TV1C_GNL_E,otros,7
1308,ATA-TG1A+0.5TV1C_GNL_INF,otros,7
1309,ATA-TG1A+TG1B+TV1C_GNL_A,otros,7
1310,ATA-TG1A+TG1B+TV1C_GNL_B,otros,7
1311,ATA-TG1A+TG1B+TV1C_GNL_C,otros,7
1312,ATA-TG1A+TG1B+TV1C_GNL_D,otros,7
1313,ATA-TG1A+TG1B+TV1C_GNL_E,otros,7
1314,ATA-TG1A+TG1B+TV1C_GNL_INF,otros,7
1315,ATA-TG1B_GNL_A,otros,7
1316,ATA-TG1B_GNL_B,otros,7
1317,ATA-TG1B_GNL_C,otros,7
1318,ATA-TG1B_GNL_D,otros,7
1319,ATA-TG1B_GNL_E,otros,7
1320,ATA-TG1B_GNL_INF,otros,7
1321,ATA-TG1B+0.5TV1C_GNL_A,otros,7
1322,ATA-TG1B+0.5TV1C_GNL_B,otros,7
1323,ATA-TG1B+0.5TV1C_GNL_C,otros,7
1324,ATA-TG1B+0.5TV1C_GNL_D,otros,7
1325,ATA-TG1B+0.5TV1C_GNL_E,otros,7
1326,ATA-TG1B+0.5TV1C_GNL_INF,otros,7
1327,ATA-TG2A_GNL_A,otros,7
1328,ATA-TG2A_GNL_B,otros,7
1329,ATA-TG2A_GNL_C,otros,7
1330,ATA-TG2A_GNL_D,otros,7
1331,ATA-TG2A_GNL_E,otros,7
1332,ATA-TG2A_GNL_INF,otros,7
1333,ATA-TG2A+0.5TV2C_GNL_A,otros,7
1334,ATA-TG2A+0.5TV2C_GNL_B,otros,7
1335,ATA-TG2A+0.5TV2C_GNL_C,otros,7
1336,ATA-TG2A+0.5TV2C_GNL_D,otros,7
1337,ATA-TG2A+0.5TV2C_GNL_E,otros,7
1338,ATA-TG2A+0.5TV2C_GNL_INF,otros,7
1339,ATA-TG2A+TG2B+TV2C_GNL_A,otros,7
1340,ATA-TG2A+TG2B+TV2C_GNL_B,otros,7
1341,ATA-TG2A+TG2B+TV2C_GNL_C,otros,7
1342,ATA-TG2A+TG2B+TV2C_GNL_D,otros,7
1343,ATA-TG2A+TG2B+TV2C_GNL_E,otros,7
1344,ATA-TG2A+TG2B+TV2C_GNL_INF,otros,7
1345,ATA-TG2B_GNL_A,otros,7
1346,ATA-TG2B_GNL_B,otros,7
1347,ATA-TG2B_GNL_C,otros,7
1348,ATA-TG2B_GNL_D,otros,7
1349,ATA-TG2B_GNL_E,otros,7
1350,ATA-TG2B_GNL_INF,otros,7
1351,ATA-TG2B+0.5TV2C_GNL_A,otros,7
1352,ATA-TG2B+0.5TV2C_GNL_B,otros,7
1353,ATA-TG2B+0.5TV2C_GNL_C,otros,7
1354,ATA-TG2B+0.5TV2C_GNL_D,otros,7
1355,ATA-TG2B+0.5TV2C_GNL_E,otros,7
1356,ATA-TG2B+0.5TV2C_GNL_INF,otros,7
1357,CANDELARIA_1_GNL_A,otros,109
1358,CANDELARIA_1_GNL_B,otros,109
1359,CANDELARIA_1_GNL_C,otros,109
1360,CANDELARIA_1_GNL_D,otros,109
1361,CANDELARIA_1_GNL_E,otros,109
1362,CANDELARIA_1_GNL_F,otros,109
1363,CANDELARIA_1_GNL_G,otros,109
1364,CANDELARIA_1_GNL_INF,otros,109
1365,CANDELARIA_2_GNL_A,otros,109
1366,CANDELARIA_2_GNL_B,otros,109
1367,CANDELARIA_2_GNL_C,otros,109
1368,CANDELARIA_2_GNL_D,otros,109
1369,CANDELARIA_2_GNL_E,otros,109
1370,CANDELARIA_2_GNL_F,otros,109
1371,CANDELARIA_2_GNL_G,otros,109
1372,CANDELARIA_2_GNL_INF,otros,109
1373,CMPC_CORDILLERA_GNL_A,otros,166
1374,CMPC_CORDILLERA_GNL_B,otros,166
1375,COLMITO_GNL_A,otros,212
1376,COLMITO_GNL_INF,otros,212
1377,CORONEL_GNL_A,otros,132
1378,CORONEL_GNL_B,otros,132
1380,KELAR-TG1_GNL_A,otros,44
1381,KELAR-TG1_GNL_B,otros,44
1382,KELAR-TG1_GNL_C,otros,44
1383,KELAR-TG1_GNL_INF,otros,44
1384,KELAR-TG1+0.5TV_GNL_A,otros,44
1385,KELAR-TG1+0.5TV_GNL_B,otros,44
1386,KELAR-TG1+0.5TV_GNL_C,otros,44
1387,KELAR-TG1+0.5TV_GNL_INF,otros,44
1388,KELAR-TG1+TG2+TV_GNL_A,otros,44
1389,KELAR-TG1+TG2+TV_GNL_B,otros,44
1390,KELAR-TG1+TG2+TV_GNL_C,otros,44
1391,KELAR-TG1+TG2+TV_GNL_INF,otros,44
1392,KELAR-TG2_GNL_A,otros,44
1393,KELAR-TG2_GNL_B,otros,44
1394,KELAR-TG2_GNL_C,otros,44
1395,KELAR-TG2_GNL_INF,otros,44
1396,KELAR-TG2+0.5TV_GNL_A,otros,44
1397,KELAR-TG2+0.5TV_GNL_B,otros,44
1398,KELAR-TG2+0.5TV_GNL_C,otros,44
1399,KELAR-TG2+0.5TV_GNL_INF,otros,44
1400,MEJILLONES_3-TG_GNL_A,otros,50
1401,MEJILLONES_3-TG_GNL_B,otros,50
1402,MEJILLONES_3-TG_GNL_C,otros,50
1403,MEJILLONES_3-TG_GNL_D,otros,50
1404,MEJILLONES_3-TG_GNL_E,otros,50
1405,MEJILLONES_3-TG_GNL_INF,otros,50
1406,MEJILLONES_3-TG+TV_GNL_A,otros,50
1407,MEJILLONES_3-TG+TV_GNL_B,otros,50
1408,MEJILLONES_3-TG+TV_GNL_C,otros,50
1409,MEJILLONES_3-TG+TV_GNL_D,otros,50
1410,MEJILLONES_3-TG+TV_GNL_E,otros,50
1411,MEJILLONES_3-TG+TV_GNL_INF,otros,50
1412,NEHUENCO_1-FA_GNL_A,otros,191
1413,NEHUENCO_1-FA_GNL_B,otros,191
1414,NEHUENCO_1-FA_GNL_C,otros,191
1415,NEHUENCO_1-FA_GNL_D,otros,191
1416,NEHUENCO_1-FA_GNL_E,otros,191
1417,NEHUENCO_1-FA_GNL_F,otros,191
1418,NEHUENCO_1-FA_GNL_G,otros,191
1419,NEHUENCO_1-TG_GNL_A,otros,191
1420,NEHUENCO_1-TG_GNL_B,otros,191
1421,NEHUENCO_1-TG_GNL_C,otros,191
1422,NEHUENCO_1-TG_GNL_D,otros,191
1423,NEHUENCO_1-TG_GNL_E,otros,191
1424,NEHUENCO_1-TG_GNL_F,otros,191
1425,NEHUENCO_1-TG_GNL_G,otros,191
1426,NEHUENCO_1-TG_GNL_INF,otros,191
1427,NEHUENCO_1-TG+TV_GNL_A,otros,191
1428,NEHUENCO_1-TG+TV_GNL_B,otros,191
1429,NEHUENCO_1-TG+TV_GNL_C,otros,191
1430,NEHUENCO_1-TG+TV_GNL_D,otros,191
1431,NEHUENCO_1-TG+TV_GNL_E,otros,191
1432,NEHUENCO_1-TG+TV_GNL_F,otros,191
1433,NEHUENCO_1-TG+TV_GNL_G,otros,191
1434,NEHUENCO_1-TG+TV_GNL_INF,otros,191
1435,NEHUENCO_2-TG_GNL_A,otros,191
1436,NEHUENCO_2-TG_GNL_B,otros,191
1437,NEHUENCO_2-TG_GNL_C,otros,191
1438,NEHUENCO_2-TG_GNL_D,otros,191
1439,NEHUENCO_2-TG_GNL_E,otros,191
1440,NEHUENCO_2-TG_GNL_F,otros,191
1441,NEHUENCO_2-TG_GNL_G,otros,191
1442,NEHUENCO_2-TG_GNL_INF,otros,191
1443,NEHUENCO_2-TG+TV_GNL_A,otros,191
1444,NEHUENCO_2-TG+TV_GNL_B,otros,191
1445,NEHUENCO_2-TG+TV_GNL_C,otros,191
1446,NEHUENCO_2-TG+TV_GNL_D,otros,191
1447,NEHUENCO_2-TG+TV_GNL_E,otros,191
1448,NEHUENCO_2-TG+TV_GNL_F,otros,191
1449,NEHUENCO_2-TG+TV_GNL_G,otros,191
1450,NEHUENCO_2-TG+TV_GNL_INF,otros,191
1451,NEHUENCO_9B_GNL_A,otros,191
1452,NEHUENCO_9B_GNL_B,otros,191
1453,NEHUENCO_9B_GNL_C,otros,191
1454,NEHUENCO_9B_GNL_D,otros,191
1455,NEHUENCO_9B_GNL_E,otros,191
1456,NEHUENCO_9B_GNL_F,otros,191
1457,NEHUENCO_9B_GNL_G,otros,191
1458,NEHUENCO_9B_GNL_INF,otros,191
1459,NEWEN_GNL_A,otros,203
1460,NEWEN_GNL_B,otros,203
1461,NUEVA_RENCA-FA_GNL_A,otros,188
1462,NUEVA_RENCA-FA_GNL_B,otros,188
1463,NUEVA_RENCA-FA_GNL_INF,otros,188
1464,NUEVA_RENCA-FA_GNL_P,otros,188
1465,NUEVA_RENCA-TG+TV_GNL_A,otros,188
1466,NUEVA_RENCA-TG+TV_GNL_B,otros,188
1467,NUEVA_RENCA-TG+TV_GNL_C,otros,188
1468,NUEVA_RENCA-TG+TV_GNL_D,otros,188
1469,NUEVA_RENCA-TG+TV_GNL_E,otros,188
1470,NUEVA_RENCA-TG+TV_GNL_F,otros,188
1471,NUEVA_RENCA-TG+TV_GNL_INF,otros,188
1472,NUEVA_RENCA-TG+TV_GNL_P,otros,188
1473,LOS_VIENTOS_GNL_A,otros,152
1474,LOS_VIENTOS_GNL_B,otros,152
1475,LOS_VIENTOS_GNL_P,otros,152
1476,LOS_VIENTOS_GNL_INF,otros,152
1477,QUINTERO_1A_GNL_A,otros,183
1478,QUINTERO_1A_GNL_B,otros,183
1479,QUINTERO_1A_GNL_C,otros,183
1480,QUINTERO_1A_GNL_D,otros,183
1481,QUINTERO_1A_GNL_E,otros,183
1482,QUINTERO_1A_GNL_F,otros,183
1483,QUINTERO_1A_GNL_INF,otros,183
1484,QUINTERO_1B_GNL_A,otros,183
1485,QUINTERO_1B_GNL_B,otros,183
1486,QUINTERO_1B_GNL_C,otros,183
1487,QUINTERO_1B_GNL_D,otros,183
1488,QUINTERO_1B_GNL_E,otros,183
1489,QUINTERO_1B_GNL_F,otros,183
1490,QUINTERO_1B_GNL_INF,otros,183
1491,SAN_ISIDRO_2-TG_GNL_A,otros,191
1492,SAN_ISIDRO_2-TG_GNL_B,otros,191
1493,SAN_ISIDRO_2-TG_GNL_C,otros,191
1494,SAN_ISIDRO_2-TG_GNL_D,otros,191
1495,SAN_ISIDRO_2-TG_GNL_E,otros,191
1496,SAN_ISIDRO_2-TG_GNL_F,otros,191
1497,SAN_ISIDRO_2-TG_GNL_INF,otros,191
1498,SAN_ISIDRO_2-TG+TV_GNL_A,otros,191
1499,SAN_ISIDRO_2-TG+TV_GNL_B,otros,191
1500,SAN_ISIDRO_2-TG+TV_GNL_C,otros,191
1501,SAN_ISIDRO_2-TG+TV_GNL_D,otros,191
1502,SAN_ISIDRO_2-TG+TV_GNL_E,otros,191
1503,SAN_ISIDRO_2-TG+TV_GNL_F,otros,191
1504,SAN_ISIDRO_2-TG+TV_GNL_INF,otros,191
1505,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_A,otros,191
1506,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_B,otros,191
1507,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_C,otros,191
1508,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_D,otros,191
1509,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_E,otros,191
1510,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_F,otros,191
1511,SAN_ISIDRO_2-TG+TV-FSTVU_GNL_INF,otros,191
1512,SAN_ISIDRO-FA_GNL_A,otros,191
1513,SAN_ISIDRO-FA_GNL_B,otros,191
1514,SAN_ISIDRO-FA_GNL_C,otros,191
1515,SAN_ISIDRO-FA_GNL_D,otros,191
1516,SAN_ISIDRO-FA_GNL_E,otros,191
1517,SAN_ISIDRO-FA_GNL_F,otros,191
1518,SAN_ISIDRO-FA_GNL_INF,otros,191
1519,SAN_ISIDRO-TG_GNL_A,otros,191
1520,SAN_ISIDRO-TG_GNL_B,otros,191
1521,SAN_ISIDRO-TG_GNL_C,otros,191
1522,SAN_ISIDRO-TG_GNL_D,otros,191
1523,SAN_ISIDRO-TG_GNL_E,otros,191
1524,SAN_ISIDRO-TG_GNL_F,otros,191
1525,SAN_ISIDRO-TG_GNL_INF,otros,191
1526,SAN_ISIDRO-TG+TV_GNL_A,otros,191
1527,SAN_ISIDRO-TG+TV_GNL_B,otros,191
1528,SAN_ISIDRO-TG+TV_GNL_C,otros,191
1529,SAN_ISIDRO-TG+TV_GNL_D,otros,191
1530,SAN_ISIDRO-TG+TV_GNL_E,otros,191
1531,SAN_ISIDRO-TG+TV_GNL_F,otros,191
1532,SAN_ISIDRO-TG+TV_GNL_INF,otros,191
1533,SAN_ISIDRO-TG+TV-FSTVD_GNL_A,otros,191
1534,SAN_ISIDRO-TG+TV-FSTVD_GNL_B,otros,191
1535,SAN_ISIDRO-TG+TV-FSTVD_GNL_C,otros,191
1536,SAN_ISIDRO-TG+TV-FSTVD_GNL_D,otros,191
1537,SAN_ISIDRO-TG+TV-FSTVD_GNL_E,otros,191
1538,SAN_ISIDRO-TG+TV-FSTVD_GNL_F,otros,191
1539,SAN_ISIDRO-TG+TV-FSTVD_GNL_INF,otros,191
1540,TALTAL_1_GNL_A,otros,74
1541,TALTAL_1_GNL_B,otros,74
1542,TALTAL_1_GNL_C,otros,74
1543,TALTAL_1_GNL_D,otros,74
1544,TALTAL_1_GNL_E,otros,74
1545,TALTAL_1_GNL_INF,otros,74
1546,TALTAL_2_GNL_A,otros,74
1547,TALTAL_2_GNL_B,otros,74
1548,TALTAL_2_GNL_C,otros,74
1549,TALTAL_2_GNL_D,otros,74
1550,TALTAL_2_GNL_E,otros,74
1551,TALTAL_2_GNL_INF,otros,74
1552,TOCOPILLA_U16-TG_GNL_A,otros,90
1553,TOCOPILLA_U16-TG_GNL_B,otros,90
1554,TOCOPILLA_U16-TG_GNL_C,otros,90
1555,TOCOPILLA_U16-TG_GNL_D,otros,90
1556,TOCOPILLA_U16-TG_GNL_E,otros,90
1557,TOCOPILLA_U16-TG_GNL_INF,otros,90
1558,TOCOPILLA_U16-TG+TV_GNL_A,otros,90
1559,TOCOPILLA_U16-TG+TV_GNL_B,otros,90
1560,TOCOPILLA_U16-TG+TV_GNL_C,otros,90
1561,TOCOPILLA_U16-TG+TV_GNL_D,otros,90
1562,TOCOPILLA_U16-TG+TV_GNL_E,otros,90
1563,TOCOPILLA_U16-TG+TV_GNL_INF,otros,90
1564,TOCOPILLA-TG3_GNL_A,otros,89
1565,TOCOPILLA-TG3_GNL_B,otros,89
1566,TOCOPILLA-TG3_GNL_C,otros,89
1567,TOCOPILLA-TG3_GNL_D,otros,89
1568,TOCOPILLA-TG3_GNL_E,otros,89
1569,TOCOPILLA-TG3_GNL_INF,otros,89
1570,YUNGAY_U1_GNL_A,otros,113
1571,YUNGAY_U2_GNL_A,otros,113
1572,YUNGAY_U3_GNL_A,otros,113
1587,ATA-TG1A_DIE,otros,7
1588,ATA-TG1A+0.5TV1C_DIE,otros,7
1589,ATA-TG1A+TG1B+TV1C_DIE,otros,7
1590,ATA-TG1B_DIE,otros,7
1591,ATA-TG1B+0.5TV1C_DIE,otros,7
1592,ATA-TG2A_DIE,otros,7
1593,ATA-TG2A+0.5TV2C_DIE,otros,7
1594,ATA-TG2A+TG2B+TV2C_DIE,otros,7
1595,ATA-TG2B_DIE,otros,7
1596,ATA-TG2B+0.5TV2C_DIE,otros,7
1618,DEGAN_NAVE12,otros,134
1619,DEGAN_2,otros,134
1620,DEGAN_NAVE5,otros,134
1641,KELAR-TG1_DIE,otros,44
1642,KELAR-TG1+0.5TV_DIE,otros,44
1643,KELAR-TG1+TG2+TV_DIE,otros,44
1644,KELAR-TG2_DIE,otros,44
1645,KELAR-TG2+0.5TV_DIE,otros,44
1658,MEJILLONES_3-TG_DIE,otros,50
1659,MEJILLONES_3-TG+TV_DIE,otros,50
1660,NEHUENCO_1-TG+TV_DIE,otros,191
1661,NEHUENCO_2-TG+TV_DIE,otros,191
1666,NUEVA_RENCA-FA_GLP,otros,188
1667,NUEVA_RENCA-TG+TV_DIE,otros,188
1680,SAN_ISIDRO_2-TG_DIE,otros,191
1681,SAN_ISIDRO_2-TG+TV_DIE,otros,191
1682,SAN_ISIDRO_2-TG+TV-FSTVU_DIE,otros,191
1683,SAN_ISIDRO-TG_DIE,otros,191
1684,SAN_ISIDRO-TG+TV_DIE,otros,191
1685,SAN_ISIDRO-TG+TV-FSTVD_DIE,otros,191
1699,TOCOPILLA_U16-TG+TV_DIE,otros,90
1702,TOCOPILLA-TG3_DIE,otros,89
